"","ID","Y_chan","date","date_chan","channel","ExpDay","TempF","TempC","nitrogen_ugL","phosphorus_ugL","afdm_g_m2","TempK","Y","afdm_g_m2.la"
"184","2015_b_12_b_7","2015_b_12",2015-06-10,"2015-06-10_b_12","12",7,"C",12.835,100,0,NA,285.835,"2015",3.38709927419354
"185","2015_b_12_b_8","2015_b_12",2015-06-11,"2015-06-11_b_12","12",8,"C",14.421,100,0,NA,287.421,"2015",3.9516141532258
"186","2015_b_12_b_9","2015_b_12",2015-06-12,"2015-06-12_b_12","12",9,"C",14.134,100,0,4.51612903225806,287.134,"2015",4.51612903225806
"187","2015_b_12_b_10","2015_b_12",2015-06-13,"2015-06-13_b_12","12",10,"C",14.7565,100,0,NA,287.7565,"2015",8.38709677419354
"188","2015_b_12_b_11","2015_b_12",2015-06-14,"2015-06-14_b_12","12",11,"C",15.4735,100,0,NA,288.4735,"2015",12.258064516129
"189","2015_b_12_b_12","2015_b_12",2015-06-15,"2015-06-15_b_12","12",12,"C",15.569,100,0,16.1290322580645,288.569,"2015",16.1290322580645
"190","2015_b_12_b_13","2015_b_12",2015-06-16,"2015-06-16_b_12","12",13,"C",14.038,100,0,NA,287.038,"2015",22.5708699902248
"191","2015_b_12_b_14","2015_b_12",2015-06-17,"2015-06-17_b_12","12",14,"C",12.883,100,0,NA,285.883,"2015",29.0127077223852
"192","2015_b_12_b_15","2015_b_12",2015-06-18,"2015-06-18_b_12","12",15,"C",13.1245,100,0,35.4545454545455,286.1245,"2015",35.4545454545455
"193","2015_b_12_b_16","2015_b_12",2015-06-19,"2015-06-19_b_12","12",16,"C",13.99,100,0,NA,286.99,"2015",35.4230303030303
"194","2015_b_12_b_17","2015_b_12",2015-06-20,"2015-06-20_b_12","12",17,"C",15.76,100,0,NA,288.76,"2015",35.3915151515152
"195","2015_b_12_b_18","2015_b_12",2015-06-21,"2015-06-21_b_12","12",18,"C",17.379,100,0,35.36,290.379,"2015",35.36
"196","2015_b_12_b_19","2015_b_12",2015-06-22,"2015-06-22_b_12","12",19,"C",17.284,100,0,NA,290.284,"2015",29.2994350282486
"197","2015_b_12_b_20","2015_b_12",2015-06-23,"2015-06-23_b_12","12",20,"C",15.187,100,0,NA,288.187,"2015",23.2388700564972
"198","2015_b_12_b_21","2015_b_12",2015-06-24,"2015-06-24_b_12","12",21,"C",15.473,100,0,17.1783050847458,288.473,"2015",17.1783050847458
"199","2015_b_12_b_22","2015_b_12",2015-06-25,"2015-06-25_b_12","12",22,"C",16.427,100,0,NA,289.427,"2015",16.3461065237337
"200","2015_b_12_b_23","2015_b_12",2015-06-26,"2015-06-26_b_12","12",23,"C",16.141,100,0,NA,289.141,"2015",15.5139079627215
"201","2015_b_12_b_24","2015_b_12",2015-06-27,"2015-06-27_b_12","12",24,"C",16.427,100,0,14.6817094017094,289.427,"2015",14.6817094017094
"202","2015_b_12_b_25","2015_b_12",2015-06-28,"2015-06-28_b_12","12",25,"C",16.427,100,0,NA,289.427,"2015",15.0191106156324
"203","2015_b_12_b_26","2015_b_12",2015-06-29,"2015-06-29_b_12","12",26,"C",16.713,100,0,NA,289.713,"2015",15.3565118295553
"204","2015_b_12_b_27","2015_b_12",2015-06-30,"2015-06-30_b_12","12",27,"C",16.618,100,0,15.6939130434783,289.618,"2015",15.6939130434783
"205","2015_b_12_b_28","2015_b_12",2015-07-01,"2015-07-01_b_12","12",28,"C",14.9,100,0,NA,287.9,"2015",15.6147204968944
"206","2015_b_12_b_29","2015_b_12",2015-07-02,"2015-07-02_b_12","12",29,"C",15.2345,100,0,NA,288.2345,"2015",15.5355279503106
"207","2015_b_12_b_30","2015_b_12",2015-07-03,"2015-07-03_b_12","12",30,"C",17.855,100,0,NA,290.855,"2015",15.4563354037268
"208","2015_b_12_b_31","2015_b_12",2015-07-04,"2015-07-04_b_12","12",31,"C",17.6175,100,0,15.3771428571429,290.6175,"2015",15.3771428571429
"209","2015_b_12_b_32","2015_b_12",2015-07-05,"2015-07-05_b_12","12",32,"C",16.237,100,0,NA,289.237,"2015",18.4619548872181
"210","2015_b_12_b_33","2015_b_12",2015-07-06,"2015-07-06_b_12","12",33,"C",17.189,100,0,NA,290.189,"2015",21.5467669172932
"211","2015_b_12_b_34","2015_b_12",2015-07-07,"2015-07-07_b_12","12",34,"C",17.7125,100,0,24.6315789473684,290.7125,"2015",24.6315789473684
"212","2015_b_12_b_35","2015_b_12",2015-07-08,"2015-07-08_b_12","12",35,"C",17.189,100,0,NA,290.189,"2015",25.8694736842105
"213","2015_b_12_b_36","2015_b_12",2015-07-09,"2015-07-09_b_12","12",36,"C",16.475,100,0,NA,289.475,"2015",27.1073684210526
"214","2015_b_12_b_37","2015_b_12",2015-07-10,"2015-07-10_b_12","12",37,"C",15.9985,100,0,NA,288.9985,"2015",28.3452631578947
"215","2015_b_12_b_38","2015_b_12",2015-07-11,"2015-07-11_b_12","12",38,"C",15.282,100,0,NA,288.282,"2015",29.5831578947368
"216","2015_b_12_b_39","2015_b_12",2015-07-12,"2015-07-12_b_12","12",39,"C",16.189,100,0,30.8210526315789,289.189,"2015",30.8210526315789
"217","2015_b_12_b_40","2015_b_12",2015-07-13,"2015-07-13_b_12","12",40,"C",15.664,100,0,51.15,288.664,"2015",51.15
"218","2015_b_12_b_41","2015_b_12",2015-07-14,"2015-07-14_b_12","12",41,"C",14.996,100,0,47.8344827586207,287.996,"2015",47.8344827586207
"219","2015_b_12_b_42","2015_b_12",2015-07-15,"2015-07-15_b_12","12",42,"C",16.427,100,0,NA,289.427,"2015",42.0742771471407
"220","2015_b_12_b_43","2015_b_12",2015-07-16,"2015-07-16_b_12","12",43,"C",16.046,100,0,NA,289.046,"2015",36.3140715356608
"221","2015_b_12_b_44","2015_b_12",2015-07-17,"2015-07-17_b_12","12",44,"C",16.7605,100,0,NA,289.7605,"2015",30.5538659241808
"222","2015_b_12_b_45","2015_b_12",2015-07-18,"2015-07-18_b_12","12",45,"C",16.332,100,0,NA,289.332,"2015",24.7936603127008
"223","2015_b_12_b_46","2015_b_12",2015-07-19,"2015-07-19_b_12","12",46,"C",13.942,100,0,NA,286.942,"2015",19.0334547012208
"224","2015_b_12_b_47","2015_b_12",2015-07-20,"2015-07-20_b_12","12",47,"C",13.942,100,0,NA,286.942,"2015",13.2732490897408
"225","2015_b_12_b_48","2015_b_12",2015-07-21,"2015-07-21_b_12","12",48,"C",14.517,100,0,7.51304347826087,287.517,"2015",7.51304347826087
"226","2015_b_12_b_49","2015_b_12",2015-07-22,"2015-07-22_b_12","12",49,"C",15.5685,100,0,NA,288.5685,"2015",13.9847826086957
"227","2015_b_12_b_50","2015_b_12",2015-07-23,"2015-07-23_b_12","12",50,"C",15.903,100,0,NA,288.903,"2015",20.4565217391304
"228","2015_b_12_b_51","2015_b_12",2015-07-24,"2015-07-24_b_12","12",51,"C",15.473,100,0,NA,288.473,"2015",26.9282608695652
"229","2015_b_12_b_52","2015_b_12",2015-07-25,"2015-07-25_b_12","12",52,"C",15.187,100,0,33.4,288.187,"2015",33.4
"230","2015_b_12_b_53","2015_b_12",2015-07-26,"2015-07-26_b_12","12",53,"C",15.33,100,0,NA,288.33,"2015",34.472049689441
"231","2015_b_12_b_54","2015_b_12",2015-07-27,"2015-07-27_b_12","12",54,"C",15.139,100,0,NA,288.139,"2015",35.544099378882
"232","2015_b_12_b_55","2015_b_12",2015-07-28,"2015-07-28_b_12","12",55,"C",15.76,100,0,NA,288.76,"2015",36.616149068323
"233","2015_b_12_b_56","2015_b_12",2015-07-29,"2015-07-29_b_12","12",56,"C",15.76,100,0,NA,288.76,"2015",37.688198757764
"234","2015_b_12_b_57","2015_b_12",2015-07-30,"2015-07-30_b_12","12",57,"C",15.33,100,0,NA,288.33,"2015",38.760248447205
"235","2015_b_12_b_58","2015_b_12",2015-07-31,"2015-07-31_b_12","12",58,"C",14.469,100,0,NA,287.469,"2015",39.832298136646
"236","2015_b_12_b_59","2015_b_12",2015-08-01,"2015-08-01_b_12","12",59,"C",14.182,100,0,40.904347826087,287.182,"2015",40.904347826087
"237","2015_b_13_b_1","2015_b_13",2015-06-04,"2015-06-04_b_13","13",1,"E",22.669,100,0,1e-05,295.669,"2015",1e-05
"238","2015_b_13_b_2","2015_b_13",2015-06-05,"2015-06-05_b_13","13",2,"E",22.669,100,0,NA,295.669,"2015",0.573779241803279
"239","2015_b_13_b_3","2015_b_13",2015-06-06,"2015-06-06_b_13","13",3,"E",21.76,100,0,NA,294.76,"2015",1.14754848360656
"240","2015_b_13_b_4","2015_b_13",2015-06-07,"2015-06-07_b_13","13",4,"E",20.186,100,0,NA,293.186,"2015",1.72131772540984
"241","2015_b_13_b_5","2015_b_13",2015-06-08,"2015-06-08_b_13","13",5,"E",18.045,100,0,NA,291.045,"2015",2.29508696721312
"242","2015_b_13_b_6","2015_b_13",2015-06-09,"2015-06-09_b_13","13",6,"E",18.236,100,0,NA,291.236,"2015",2.86885620901639
"243","2015_b_13_b_7","2015_b_13",2015-06-10,"2015-06-10_b_13","13",7,"E",20.0905,100,0,NA,293.0905,"2015",3.44262545081967
"244","2015_b_13_b_8","2015_b_13",2015-06-11,"2015-06-11_b_13","13",8,"E",22.429,100,0,NA,295.429,"2015",4.01639469262295
"245","2015_b_13_b_9","2015_b_13",2015-06-12,"2015-06-12_b_13","13",9,"E",21.855,100,0,4.59016393442623,294.855,"2015",4.59016393442623
"246","2015_b_13_b_10","2015_b_13",2015-06-13,"2015-06-13_b_13","13",10,"E",24.2545,100,0,NA,297.2545,"2015",5.86010928961749
"247","2015_b_13_b_11","2015_b_13",2015-06-14,"2015-06-14_b_13","13",11,"E",24.9795,100,0,NA,297.9795,"2015",7.13005464480874
"248","2015_b_13_b_12","2015_b_13",2015-06-15,"2015-06-15_b_13","13",12,"E",24.593,100,0,8.4,297.593,"2015",8.4
"249","2015_b_13_b_13","2015_b_13",2015-06-16,"2015-06-16_b_13","13",13,"E",23.196,100,0,NA,296.196,"2015",8.52397660818713
"250","2015_b_13_b_14","2015_b_13",2015-06-17,"2015-06-17_b_13","13",14,"E",22.621,100,0,NA,295.621,"2015",8.64795321637427
"251","2015_b_13_b_15","2015_b_13",2015-06-18,"2015-06-18_b_13","13",15,"E",21.569,100,0,8.7719298245614,294.569,"2015",8.7719298245614
"252","2015_b_13_b_16","2015_b_13",2015-06-19,"2015-06-19_b_13","13",16,"E",22.333,100,0,NA,295.333,"2015",9.2053302655546
"253","2015_b_13_b_17","2015_b_13",2015-06-20,"2015-06-20_b_13","13",17,"E",24.641,100,0,NA,297.641,"2015",9.6387307065478
"254","2015_b_13_b_18","2015_b_13",2015-06-21,"2015-06-21_b_13","13",18,"E",26.879,100,0,10.072131147541,299.879,"2015",10.072131147541
"255","2015_b_13_b_19","2015_b_13",2015-06-22,"2015-06-22_b_13","13",19,"E",27.616,100,0,NA,300.616,"2015",11.7114754098361
"256","2015_b_13_b_20","2015_b_13",2015-06-23,"2015-06-23_b_13","13",20,"E",27.764,100,0,NA,300.764,"2015",13.3508196721311
"257","2015_b_13_b_21","2015_b_13",2015-06-24,"2015-06-24_b_13","13",21,"E",27.567,100,0,14.9901639344262,300.567,"2015",14.9901639344262
"258","2015_b_13_b_22","2015_b_13",2015-06-25,"2015-06-25_b_13","13",22,"E",26.195,100,0,NA,299.195,"2015",14.7812788802607
"259","2015_b_13_b_23","2015_b_13",2015-06-26,"2015-06-26_b_13","13",23,"E",24.641,100,0,NA,297.641,"2015",14.5723938260953
"260","2015_b_13_b_24","2015_b_13",2015-06-27,"2015-06-27_b_13","13",24,"E",23.9175,100,0,14.3635087719298,296.9175,"2015",14.3635087719298
"261","2015_b_13_b_25","2015_b_13",2015-06-28,"2015-06-28_b_13","13",25,"E",23.581,100,0,NA,296.581,"2015",17.3587233620775
"262","2015_b_13_b_26","2015_b_13",2015-06-29,"2015-06-29_b_13","13",26,"E",24.931,100,0,NA,297.931,"2015",20.3539379522252
"263","2015_b_13_b_27","2015_b_13",2015-06-30,"2015-06-30_b_13","13",27,"E",24.351,100,0,23.3491525423729,297.351,"2015",23.3491525423729
"264","2015_b_13_b_28","2015_b_13",2015-07-01,"2015-07-01_b_13","13",28,"E",22.717,100,0,NA,295.717,"2015",22.3536035372145
"265","2015_b_13_b_29","2015_b_13",2015-07-02,"2015-07-02_b_13","13",29,"E",23.196,100,0,NA,296.196,"2015",21.358054532056
"266","2015_b_13_b_30","2015_b_13",2015-07-03,"2015-07-03_b_13","13",30,"E",25.319,100,0,NA,298.319,"2015",20.3625055268976
"267","2015_b_13_b_31","2015_b_13",2015-07-04,"2015-07-04_b_13","13",31,"E",25.2705,100,0,19.3669565217391,298.2705,"2015",19.3669565217391
"268","2015_b_13_b_32","2015_b_13",2015-07-05,"2015-07-05_b_13","13",32,"E",24.2065,100,0,NA,297.2065,"2015",23.3452026529108
"269","2015_b_13_b_33","2015_b_13",2015-07-06,"2015-07-06_b_13","13",33,"E",24.303,100,0,NA,297.303,"2015",27.3234487840825
"270","2015_b_13_b_34","2015_b_13",2015-07-07,"2015-07-07_b_13","13",34,"E",25.319,100,0,31.3016949152542,298.319,"2015",31.3016949152542
"271","2015_b_13_b_35","2015_b_13",2015-07-08,"2015-07-08_b_13","13",35,"E",24.738,100,0,NA,297.738,"2015",31.617517548365
"272","2015_b_13_b_36","2015_b_13",2015-07-09,"2015-07-09_b_13","13",36,"E",24.6415,100,0,NA,297.6415,"2015",31.9333401814758
"273","2015_b_13_b_37","2015_b_13",2015-07-10,"2015-07-10_b_13","13",37,"E",24.014,100,0,NA,297.014,"2015",32.2491628145865
"274","2015_b_13_b_38","2015_b_13",2015-07-11,"2015-07-11_b_13","13",38,"E",24.158,100,0,NA,297.158,"2015",32.5649854476973
"275","2015_b_13_b_39","2015_b_13",2015-07-12,"2015-07-12_b_13","13",39,"E",24.4965,100,0,32.8808080808081,297.4965,"2015",32.8808080808081
"276","2015_b_13_b_40","2015_b_13",2015-07-13,"2015-07-13_b_13","13",40,"E",24.3995,100,0,89.06,297.3995,"2015",89.06
"277","2015_b_13_b_41","2015_b_13",2015-07-14,"2015-07-14_b_13","13",41,"E",23.34,100,0,36.5194805194805,296.34,"2015",36.5194805194805
"278","2015_b_13_b_42","2015_b_13",2015-07-15,"2015-07-15_b_13","13",42,"E",25.028,100,0,NA,298.028,"2015",40.6519770912317
"279","2015_b_13_b_43","2015_b_13",2015-07-16,"2015-07-16_b_13","13",43,"E",24.303,100,0,NA,297.303,"2015",44.784473662983
"280","2015_b_13_b_44","2015_b_13",2015-07-17,"2015-07-17_b_13","13",44,"E",25.513,100,0,NA,298.513,"2015",48.9169702347342
"281","2015_b_13_b_45","2015_b_13",2015-07-18,"2015-07-18_b_13","13",45,"E",24.158,100,0,NA,297.158,"2015",53.0494668064854
"282","2015_b_13_b_46","2015_b_13",2015-07-19,"2015-07-19_b_13","13",46,"E",21.473,100,0,NA,294.473,"2015",57.1819633782366
"283","2015_b_13_b_47","2015_b_13",2015-07-20,"2015-07-20_b_13","13",47,"E",23.388,100,0,NA,296.388,"2015",61.3144599499879
"284","2015_b_13_b_48","2015_b_13",2015-07-21,"2015-07-21_b_13","13",48,"E",22.381,100,0,65.4469565217391,295.381,"2015",65.4469565217391
"285","2015_b_13_b_49","2015_b_13",2015-07-22,"2015-07-22_b_13","13",49,"E",26.341,100,0,NA,299.341,"2015",60.9155204216073
"286","2015_b_13_b_50","2015_b_13",2015-07-23,"2015-07-23_b_13","13",50,"E",25.319,100,0,NA,298.319,"2015",56.3840843214756
"287","2015_b_13_b_51","2015_b_13",2015-07-24,"2015-07-24_b_13","13",51,"E",24.062,100,0,NA,297.062,"2015",51.8526482213438
"288","2015_b_13_b_52","2015_b_13",2015-07-25,"2015-07-25_b_13","13",52,"E",23.34,100,0,47.3212121212121,296.34,"2015",47.3212121212121
"289","2015_b_13_b_53","2015_b_13",2015-07-26,"2015-07-26_b_13","13",53,"E",23.004,100,0,82.6065031503149,296.004,"2015",82.6065031503149
"290","2015_b_13_b_54","2015_b_13",2015-07-27,"2015-07-27_b_13","13",54,"E",23.581,100,0,NA,296.581,"2015",80.8596221904798
"291","2015_b_13_b_55","2015_b_13",2015-07-28,"2015-07-28_b_13","13",55,"E",23.821,100,0,NA,296.821,"2015",79.1127412306447
"292","2015_b_13_b_56","2015_b_13",2015-07-29,"2015-07-29_b_13","13",56,"E",23.629,100,0,NA,296.629,"2015",77.3658602708096
"293","2015_b_13_b_57","2015_b_13",2015-07-30,"2015-07-30_b_13","13",57,"E",23.484,100,0,NA,296.484,"2015",75.6189793109745
"294","2015_b_13_b_58","2015_b_13",2015-07-31,"2015-07-31_b_13","13",58,"E",23.148,100,0,NA,296.148,"2015",73.8720983511394
"295","2015_b_13_b_59","2015_b_13",2015-08-01,"2015-08-01_b_13","13",59,"E",23.244,100,0,72.1252173913043,296.244,"2015",72.1252173913043
"296","2015_b_14_b_1","2015_b_14",2015-06-04,"2015-06-04_b_14","14",1,"C",15.3775,200,0,1e-05,288.3775,"2015",1e-05
"297","2015_b_14_b_2","2015_b_14",2015-06-05,"2015-06-05_b_14","14",2,"C",15.3775,200,0,NA,288.3775,"2015",0.416675416666666
"298","2015_b_14_b_3","2015_b_14",2015-06-06,"2015-06-06_b_14","14",3,"C",13.942,200,0,NA,286.942,"2015",0.833340833333332
"299","2015_b_14_b_4","2015_b_14",2015-06-07,"2015-06-07_b_14","14",4,"C",10.9925,200,0,NA,283.9925,"2015",1.25000625
"300","2015_b_14_b_5","2015_b_14",2015-06-08,"2015-06-08_b_14","14",5,"C",8.978,200,0,NA,281.978,"2015",1.66667166666666
"301","2015_b_14_b_6","2015_b_14",2015-06-09,"2015-06-09_b_14","14",6,"C",8.779,200,0,NA,281.779,"2015",2.08333708333333
"302","2015_b_14_b_7","2015_b_14",2015-06-10,"2015-06-10_b_14","14",7,"C",11.6735,200,0,NA,284.6735,"2015",2.5000025
"303","2015_b_14_b_8","2015_b_14",2015-06-11,"2015-06-11_b_14","14",8,"C",13.5095,200,0,NA,286.5095,"2015",2.91666791666666
"304","2015_b_14_b_9","2015_b_14",2015-06-12,"2015-06-12_b_14","14",9,"C",13.846,200,0,3.33333333333333,286.846,"2015",3.33333333333333
"305","2015_b_14_b_10","2015_b_14",2015-06-13,"2015-06-13_b_14","14",10,"C",14.565,200,0,NA,287.565,"2015",4.11111111111111
"306","2015_b_14_b_11","2015_b_14",2015-06-14,"2015-06-14_b_14","14",11,"C",15.0915,200,0,NA,288.0915,"2015",4.88888888888889
"307","2015_b_14_b_12","2015_b_14",2015-06-15,"2015-06-15_b_14","14",12,"C",15.187,200,0,5.66666666666667,288.187,"2015",5.66666666666667
"308","2015_b_14_b_13","2015_b_14",2015-06-16,"2015-06-16_b_14","14",13,"C",13.606,200,0,NA,286.606,"2015",37.9854280510018
"309","2015_b_14_b_14","2015_b_14",2015-06-17,"2015-06-17_b_14","14",14,"C",12.69,200,0,NA,285.69,"2015",70.3041894353369
"310","2015_b_14_b_15","2015_b_14",2015-06-18,"2015-06-18_b_14","14",15,"C",12.98,200,0,102.622950819672,285.98,"2015",102.622950819672
"311","2015_b_14_b_16","2015_b_14",2015-06-19,"2015-06-19_b_14","14",16,"C",13.846,200,0,NA,286.846,"2015",88.0349726775955
"312","2015_b_14_b_17","2015_b_14",2015-06-20,"2015-06-20_b_14","14",17,"C",15.664,200,0,NA,288.664,"2015",73.4469945355191
"313","2015_b_14_b_18","2015_b_14",2015-06-21,"2015-06-21_b_14","14",18,"C",17.379,200,0,58.8590163934426,290.379,"2015",58.8590163934426
"314","2015_b_14_b_19","2015_b_14",2015-06-22,"2015-06-22_b_14","14",19,"C",17.2365,200,0,NA,290.2365,"2015",42.1809160780132
"315","2015_b_14_b_20","2015_b_14",2015-06-23,"2015-06-23_b_14","14",20,"C",15.091,200,0,NA,288.091,"2015",25.5028157625839
"316","2015_b_14_b_21","2015_b_14",2015-06-24,"2015-06-24_b_14","14",21,"C",15.664,200,0,8.82471544715447,288.664,"2015",8.82471544715447
"317","2015_b_14_b_22","2015_b_14",2015-06-25,"2015-06-25_b_14","14",22,"C",16.6655,200,0,NA,289.6655,"2015",8.44503153704103
"318","2015_b_14_b_23","2015_b_14",2015-06-26,"2015-06-26_b_14","14",23,"C",16.046,200,0,NA,289.046,"2015",8.0653476269276
"319","2015_b_14_b_24","2015_b_14",2015-06-27,"2015-06-27_b_14","14",24,"C",15.855,200,0,7.68566371681416,288.855,"2015",7.68566371681416
"320","2015_b_14_b_25","2015_b_14",2015-06-28,"2015-06-28_b_14","14",25,"C",15.9985,200,0,NA,288.9985,"2015",8.23917811006001
"321","2015_b_14_b_26","2015_b_14",2015-06-29,"2015-06-29_b_14","14",26,"C",16.3795,200,0,NA,289.3795,"2015",8.79269250330587
"322","2015_b_14_b_27","2015_b_14",2015-06-30,"2015-06-30_b_14","14",27,"C",15.951,200,0,9.34620689655172,288.951,"2015",9.34620689655172
"323","2015_b_14_b_28","2015_b_14",2015-07-01,"2015-07-01_b_14","14",28,"C",14.517,200,0,NA,287.517,"2015",11.8479457707044
"324","2015_b_14_b_29","2015_b_14",2015-07-02,"2015-07-02_b_14","14",29,"C",15.187,200,0,NA,288.187,"2015",14.3496846448571
"325","2015_b_14_b_30","2015_b_14",2015-07-03,"2015-07-03_b_14","14",30,"C",17.665,200,0,NA,290.665,"2015",16.8514235190097
"326","2015_b_14_b_31","2015_b_14",2015-07-04,"2015-07-04_b_14","14",31,"C",17.379,200,0,19.3531623931624,290.379,"2015",19.3531623931624
"327","2015_b_14_b_32","2015_b_14",2015-07-05,"2015-07-05_b_14","14",32,"C",15.855,200,0,NA,288.855,"2015",18.7687749287749
"328","2015_b_14_b_33","2015_b_14",2015-07-06,"2015-07-06_b_14","14",33,"C",16.475,200,0,NA,289.475,"2015",18.1843874643875
"329","2015_b_14_b_34","2015_b_14",2015-07-07,"2015-07-07_b_14","14",34,"C",16.9035,200,0,17.6,289.9035,"2015",17.6
"330","2015_b_14_b_35","2015_b_14",2015-07-08,"2015-07-08_b_14","14",35,"C",16.237,200,0,NA,289.237,"2015",19.5657731958763
"331","2015_b_14_b_36","2015_b_14",2015-07-09,"2015-07-09_b_14","14",36,"C",15.473,200,0,NA,288.473,"2015",21.5315463917526
"332","2015_b_14_b_37","2015_b_14",2015-07-10,"2015-07-10_b_14","14",37,"C",15.0915,200,0,NA,288.0915,"2015",23.4973195876288
"333","2015_b_14_b_38","2015_b_14",2015-07-11,"2015-07-11_b_14","14",38,"C",14.7085,200,0,NA,287.7085,"2015",25.4630927835051
"334","2015_b_14_b_39","2015_b_14",2015-07-12,"2015-07-12_b_14","14",39,"C",15.569,200,0,27.4288659793814,288.569,"2015",27.4288659793814
"335","2015_b_14_b_40","2015_b_14",2015-07-13,"2015-07-13_b_14","14",40,"C",14.804,200,0,39.7950877192983,287.804,"2015",39.7950877192983
"336","2015_b_14_b_41","2015_b_14",2015-07-14,"2015-07-14_b_14","14",41,"C",13.846,200,0,32.7789473684211,286.846,"2015",32.7789473684211
"337","2015_b_14_b_42","2015_b_14",2015-07-15,"2015-07-15_b_14","14",42,"C",15.855,200,0,NA,288.855,"2015",29.4557437070939
"338","2015_b_14_b_43","2015_b_14",2015-07-16,"2015-07-16_b_14","14",43,"C",15.282,200,0,NA,288.282,"2015",26.1325400457666
"339","2015_b_14_b_44","2015_b_14",2015-07-17,"2015-07-17_b_14","14",44,"C",16.3795,200,0,NA,289.3795,"2015",22.8093363844394
"340","2015_b_14_b_45","2015_b_14",2015-07-18,"2015-07-18_b_14","14",45,"C",15.5685,200,0,NA,288.5685,"2015",19.4861327231122
"341","2015_b_14_b_46","2015_b_14",2015-07-19,"2015-07-19_b_14","14",46,"C",12.594,200,0,NA,285.594,"2015",16.1629290617849
"342","2015_b_14_b_47","2015_b_14",2015-07-20,"2015-07-20_b_14","14",47,"C",13.461,200,0,NA,286.461,"2015",12.8397254004577
"343","2015_b_14_b_48","2015_b_14",2015-07-21,"2015-07-21_b_14","14",48,"C",14.613,200,0,9.51652173913044,287.613,"2015",9.51652173913044
"344","2015_b_14_b_49","2015_b_14",2015-07-22,"2015-07-22_b_14","14",49,"C",15.6165,200,0,NA,288.6165,"2015",8.92458498023716
"345","2015_b_14_b_50","2015_b_14",2015-07-23,"2015-07-23_b_14","14",50,"C",15.9985,200,0,NA,288.9985,"2015",8.33264822134388
"346","2015_b_14_b_51","2015_b_14",2015-07-24,"2015-07-24_b_14","14",51,"C",15.76,200,0,NA,288.76,"2015",7.7407114624506
"347","2015_b_14_b_52","2015_b_14",2015-07-25,"2015-07-25_b_14","14",52,"C",15.6165,200,0,NA,288.6165,"2015",7.14877470355732
"348","2015_b_14_b_53","2015_b_14",2015-07-26,"2015-07-26_b_14","14",53,"C",15.569,200,0,NA,288.569,"2015",6.55683794466404
"349","2015_b_14_b_54","2015_b_14",2015-07-27,"2015-07-27_b_14","14",54,"C",15.903,200,0,NA,288.903,"2015",5.96490118577075
"350","2015_b_14_b_55","2015_b_14",2015-07-28,"2015-07-28_b_14","14",55,"C",15.951,200,0,NA,288.951,"2015",5.37296442687747
"351","2015_b_14_b_56","2015_b_14",2015-07-29,"2015-07-29_b_14","14",56,"C",15.951,200,0,NA,288.951,"2015",4.78102766798419
"352","2015_b_14_b_57","2015_b_14",2015-07-30,"2015-07-30_b_14","14",57,"C",15.4735,200,0,NA,288.4735,"2015",4.18909090909091
"353","2015_b_14_b_58","2015_b_14",2015-07-31,"2015-07-31_b_14","14",58,"C",14.804,200,0,NA,287.804,"2015",3.59715415019763
"354","2015_b_14_b_59","2015_b_14",2015-08-01,"2015-08-01_b_14","14",59,"C",14.565,200,0,3.00521739130435,287.565,"2015",3.00521739130435
"355","2015_b_15_b_1","2015_b_15",2015-06-04,"2015-06-04_b_15","15",1,"A",7.079,25,0,1e-05,280.079,"2015",1e-05
"356","2015_b_15_b_2","2015_b_15",2015-06-05,"2015-06-05_b_15","15",2,"A",7.079,25,0,NA,280.079,"2015",0.443557137096774
"357","2015_b_15_b_3","2015_b_15",2015-06-06,"2015-06-06_b_15","15",3,"A",5.6545,25,0,NA,278.6545,"2015",0.887104274193547
"358","2015_b_15_b_4","2015_b_15",2015-06-07,"2015-06-07_b_15","15",4,"A",5.244,25,0,NA,278.244,"2015",1.33065141129032
"359","2015_b_15_b_5","2015_b_15",2015-06-08,"2015-06-08_b_15","15",5,"A",4.727,25,0,NA,277.727,"2015",1.7741985483871
"360","2015_b_15_b_6","2015_b_15",2015-06-09,"2015-06-09_b_15","15",6,"A",4.467,25,0,NA,277.467,"2015",2.21774568548387
